place_id,business_name,address,google_maps,industry,sub_business,instagram,tiktok,linkedin,website,facebook,email,pic_name,whatsapp_or_phone,price_range
306,Oncom Raos,"Jalan Cihampelas No. 57, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9021795,107.6040204",Kuliner,Restaurant,,,,,,,,,$$
307,Orange Home's Syariah,"76, Jalan Babakan Jeruk 1, Bandung, 40267","https://www.google.com/maps?q=-6.889021,107.5833566",Akomodasi,Hotel,,,,,,,,,$$$
308,Otten Inn & Viit Cafe,"Jl. Dr. Otten, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.90137,107.5990705",Kuliner,Coffee Shop,,,,,,,,,$$
309,Padma Hotel Bandung,"#56-58, Jalan Rancabentang, Bandung, 40142","https://www.google.com/maps?q=-6.8646342,107.6090275",Akomodasi,Hotel,,,,,,,,,$$$
310,Palm Hotel,Jalan Belakang Pasar,"https://www.google.com/maps?q=-6.9172119,107.59872",Akomodasi,Hotel,,,,,,,,,$$$
311,Papaya Fresh Gallery Bandung,"1, Jalan Sukaasih Raya","https://www.google.com/maps?q=-6.8791802,107.5974537",Ritel,Minimarket,,,,,,,,,$
312,Parc C Coffe & Eatery,"Jalan Kidang Pananjung, Bandung, Jawa Barat, 40135","https://www.google.com/maps?q=-6.882545,107.6136553",Kuliner,Coffee Shop,,,,,,,,,$$
313,Park View Hotel,"153, Jalan Sukajadi, Bandung, 40162","https://www.google.com/maps?q=-6.8861241,107.5961832",Akomodasi,Hotel,,,,,,,,,$$$
314,Pokatiam,"65, Jalan Pasir Kaliki, Bandung","https://www.google.com/maps?q=-6.9109614,107.5979568",Kuliner,Coffee Shop,,,,,,,,,$$
315,Porto Restaurant,"53, Jalan Doktor Setiabudi, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.8797792,107.5984107",Kuliner,Restaurant,,,,,,,,,$$
316,Posyandu RW 17,Jl Kol Masturi,"https://www.google.com/maps?q=-6.8308844,107.5535828",Kesehatan,Klinik,,,,,,,,,$$
317,Prima Rasa,"168, Jalan Pasirkaliki, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.902813,107.5973733",Kuliner,Bakery,,,,,,,,,$
318,Puskesmas Cisarua,Jl Kol Masturi,"https://www.google.com/maps?q=-6.8094775,107.5622473",Kesehatan,Klinik,,,,,,,,,$$
319,Pustu Desa Cihanjuang Rahayu,Jl. Cihanjuang Rahayu No. 87 Rt 03/12,"https://www.google.com/maps?q=-6.8124106,107.5768192",Kesehatan,Klinik,,,,,,,,,$$
320,Raja Rasa,"1, Jalan Setra Ria, Bandung, 40163","https://www.google.com/maps?q=-6.8799127,107.5838387",Kuliner,Restaurant,,,,,,,,,$$
321,Ramen 38 Chaya Bandung,"228, Jl. Sukajadi, Bandung","https://www.google.com/maps?q=-6.8794456,107.5964269",Kuliner,Restaurant,,,,,,,,,$$
322,Refina,Jalan Cisitu Indah Dalam V,"https://www.google.com/maps?q=-6.8750981,107.6132845",Ritel,Minimarket,,,,,,,,,$
323,Regata Hotel,"35, Jalan Dr. Setiabudi, 40154","https://www.google.com/maps?q=-6.8825827,107.6005351",Akomodasi,Hotel,,,,,,,,,$$$
324,Rijsttafel Resto,"67, Jl. Pasirkaliki, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.9097236,107.5977039",Kuliner,Restaurant,,,,,,,,,$$
325,Roppan,40131,"https://www.google.com/maps?q=-6.8947619,107.6043216",Kuliner,Restaurant,,,,,,,,,$$
326,Ruang Jumpa co.,"48, Jalan Kyai Haji Usman Dhomiri, Cimahi","https://www.google.com/maps?q=-6.8727596,107.5327089",Kuliner,Coffee Shop,,,,,,,,,$$
327,Rumah Daging,"Jalan Linggawastu no 5, Bandung","https://www.google.com/maps?q=-6.9032674,107.6052126",Kuliner,Restaurant,,,,,,,,,$$
328,Rumah Makan Santung,"94, Jl. Pasirkaliki, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.9093991,107.597875",Kuliner,Restaurant,,,,,,,,,$$
329,Rumah Mode,Bandung,"https://www.google.com/maps?q=-6.8826903,107.5997195",Ritel,Ritel Umum,,,,,,,,,$$
330,Rumah Sosis,"#293-295, Jalan Dr. Setiabudi, Bandung, 40559","https://www.google.com/maps?q=-6.8543222,107.5957541",Kuliner,Restaurant,,,,,,,,,$$
331,Rumah Stroberi,"145, Jl. Cigugurgirang, Parongpong, Jawa Barat","https://www.google.com/maps?q=-6.8198496,107.5862634",Kuliner,Restaurant,,,,,,,,,$$
332,Rumah Tungku,"26, Jl. Dr. Cipto , Pasir Kaliki, Bandung","https://www.google.com/maps?q=-6.9053771,107.6009336",Kuliner,Restaurant,,,,,,,,,$$
333,Rumah makan Palanta Minang,"179, Jalan Cisitu Lama","https://www.google.com/maps?q=-6.8830403,107.6116255",Kuliner,Restaurant,,,,,,,,,$$
334,SM Residence Pasteur,"1 / 11, Babakan Jeruk Indah, Bandung, 40163","https://www.google.com/maps?q=-6.8850077,107.5833177",Akomodasi,Hotel,,,,,,,,,$$$
335,SRC Pa Bani,Jalan Cisitu Indah Dalam V,"https://www.google.com/maps?q=-6.8749904,107.6132088",Ritel,Minimarket,,,,,,,,,$
336,Saisan Japanese Cuisine,"28, Jalan Hegarmanah, Hegarmanah, Cidadap, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.8791733,107.6009453",Kuliner,Restaurant,,,,,,,,,$$
337,Saka Bistro & Bar,"Jl. Karangsari, Sukajadi, Bandung","https://www.google.com/maps?q=-6.8810858,107.5986064",Kuliner,Restaurant,,,,,,,,,$$
338,Sate Dj,"171, Jalan Jendral Sudirman, Bandung","https://www.google.com/maps?q=-6.9195066,107.5939635",Kuliner,Restaurant,,,,,,,,,$$
339,Saung Kabayan,"107, Jl. Dr. Djunjunan, Bandung","https://www.google.com/maps?q=-6.8958519,107.5893761",Kuliner,Restaurant,,,,,,,,,$$
340,Saung Radjiman,"Jl. Dr. Rajiman, Pasir Kaliki, Cicendo, Bandung","https://www.google.com/maps?q=-6.9038425,107.600752",Kuliner,Restaurant,,,,,,,,,$$
341,Seafood Mas Gondrong,"38, Gg. Sukamanah, Bandung","https://www.google.com/maps?q=-6.9182827,107.5931426",Kuliner,Restaurant,,,,,,,,,$$
342,Seorae Setiabudi Bandung,"49, Jl. Setiabudhi, Isola, Sukajadi, Kota Bandung, Jawa Barat","https://www.google.com/maps?q=-6.8548349,107.5959097",Kuliner,Restaurant,,,,,,,,,$$
343,Serena Hotel,"4-6, Jl. Marjuk , Kebon Kawung, Bandung","https://www.google.com/maps?q=-6.9118697,107.6024868",Akomodasi,Hotel,,,,,,,,,$$$
344,Setiabudhi Indah Hotel,"266, Jalan Dr. Setiabudi, Bandung, Jawa Barat, 40143","https://www.google.com/maps?q=-6.8613703,107.5958651",Akomodasi,Hotel,,,,,,,,,$$$
345,Shinwan bank,Jl Cihampelas No 29,"https://www.google.com/maps?q=-6.9040928,107.6041156",Keuangan,Bank/ATM,,,,,,,,,$
346,Southville,"249, Jalan PETA, Bandung","https://www.google.com/maps?q=-6.9286472,107.5868038",Kuliner,Coffee Shop,,,,,,,,,$$
347,Souvenir Shop 39,"Jl. Cihampelas 39, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9034854,107.6040329",Ritel,Ritel Umum,,,,,,,,,$$
348,Strudel's Signature,"72, Jalan HOS. Tjokroaminoto, Bandung","https://www.google.com/maps?q=-6.9104931,107.5979568",Kuliner,Restaurant,,,,,,,,,$$
349,Sugar Rush,"36D, Jl. Surya Sumantri, Bandung","https://www.google.com/maps?q=-6.8891532,107.582279",Kuliner,Coffee Shop,,,,,,,,,$$
350,Suis Butcher Steak House,"174, Jl. Setiabudhi, Bandung","https://www.google.com/maps?q=-6.8715552,107.5940509",Kuliner,Restaurant,,,,,,,,,$$
351,Summerbird - Bed and Brasserie,"11, Jl. Ksatriaan, Bandung","https://www.google.com/maps?q=-6.9120462,107.5966492",Akomodasi,Hotel,,,,,,,,,$$$
352,Sweet Baby Shop,"Jl. Cihampelas 37, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9036197,107.6040517",Kesehatan,Apotek,,,,,,,,,$$
353,TEMU KITA COFFEE TERRACE,Kota Cimahi,"https://www.google.com/maps?q=-6.8722289,107.5531691",Kuliner,Coffee Shop,,,,,,,,,$$
354,TJENDANA BISTRO,"371/181, Jl. Sukajadi Atas , Gegerkalong, Sukasari, bandung","https://www.google.com/maps?q=-6.8826195,107.5964138",Kuliner,Restaurant,,,,,,,,,$$
355,Tahu YUN-YI,"Jl. Jendral Sudirman, Bandung","https://www.google.com/maps?q=-6.9199557,107.5963305",Kuliner,Restaurant,,,,,,,,,$$
356,Take Ichi Japanese Cafe,"84A, Jalan Prof. Drg. Surya Sumantri, Bandung","https://www.google.com/maps?q=-6.8851859,107.5815401",Kuliner,Coffee Shop,,,,,,,,,$$
357,Terang Mulya,"Jalan Cihampelas No.56B, Taman Sari, Bandung Barat, Tamansari, Bandung Wetan, Jawa Barat, 40116","https://www.google.com/maps?q=-6.9023123,107.6045086",Ritel,Ritel Umum,,,,,,,,,$$
358,The Heritage Kitchen & Gallery BDG,"276, Jl. Setiabudhi, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.8611951,107.5953286",Kuliner,Restaurant,,,,,,,,,$$
359,The House Tour Hotel,"5, Jalan Panumbang Jaya, Bandung, 40142","https://www.google.com/maps?q=-6.8669072,107.6034675",Akomodasi,Hotel,,,,,,,,,$$$
360,The Majesty Hotel,"Jl. Surya Sumantri, Bandung","https://www.google.com/maps?q=-6.883156,107.581017",Akomodasi,Hotel,,,,,,,,,$$$
361,The Victoria Luxurious Guesthouse,"4-6, Jalan Sukaresmi, Bandung, 40162","https://www.google.com/maps?q=-6.8789881,107.5936611",Akomodasi,Hotel,,,,,,,,,$$$
362,The Volcano Resto & Cafe,"Jalan Prof. Dr. Surya Sumantri, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.8810304,107.5825971",Kuliner,Restaurant,,,,,,,,,$$
363,Tjiang,"57, Jalan Pasir Kaliki","https://www.google.com/maps?q=-6.910716,107.5977589",Kuliner,Restaurant,,,,,,,,,$$
364,Tjiang Restaurant,"120, Jl. Kb. Jati , Kb. Jeruk, Andir, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.9162559,107.597541",Kuliner,Restaurant,,,,,,,,,$$
365,Toko Alat Kesehatan dan Kedokteran,"Jalan Pasirkaliki No 239B, Bandung","https://www.google.com/maps?q=-6.8971463,107.5972062",Kesehatan,Apotek,,,,,,,,,$$
366,Toko Berkah,"Jl. Linggawastu No.19, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9023989,107.605329",Ritel,Ritel Umum,,,,,,,,,$$
367,Toko Kue Anugrah Cipta Rasa,"Jalan Pajajaran, Bandung, 40173","https://www.google.com/maps?q=-6.9070138,107.5950209",Kuliner,Restaurant,,,,,,,,,$$
368,Tomodachi Restaurant,"163, JL Sukajadi , Pasteur, Sukajadi, Bandung","https://www.google.com/maps?q=-6.889864,107.5969999",Kuliner,Restaurant,,,,,,,,,$$
369,Travello Hotel,"268, Jalan Dr. Setiabudi, Bandung, 40154","https://www.google.com/maps?q=-6.8613442,107.5954536",Akomodasi,Hotel,,,,,,,,,$$$
370,Vermont Restaurant,"10, Jalan Karang sari, Bandung","https://www.google.com/maps?q=-6.8810535,107.5983139",Kuliner,Restaurant,,,,,,,,,$$
371,Verona Palace Hotel,"Surya Sumantri, Bandung","https://www.google.com/maps?q=-6.8891571,107.5821297",Akomodasi,Hotel,,,,,,,,,$$$
372,Warnet Nur,"Jalan Rajawali Timur, Bandung","https://www.google.com/maps?q=-6.9165534,107.5889526",Kuliner,Coffee Shop,,,,,,,,,$$
373,Waroeng Ethnic,"18, Jl. Rancabentang, Ciumbuleuit, Cidadap, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.8710838,107.6076398",Kuliner,Restaurant,,,,,,,,,$$
374,Waroeng Setiabudhi Surabi & Baso Kampung,"175, Jalan Dokter Setiabudhi, Bandung","https://www.google.com/maps?q=-6.8677159,107.5936571",Kuliner,Restaurant,,,,,,,,,$$
375,Warung BI 5,"5, Jalan Bukit Indah, Bandung, 40141","https://www.google.com/maps?q=-6.8742836,107.6035539",Kuliner,Restaurant,,,,,,,,,$$
376,Warung Kopi Imah Babaturan,"3, Jalan Kebon Bibit, Bandung, 40116","https://www.google.com/maps?q=-6.8980574,107.607698",Kuliner,Coffee Shop,,,,,,,,,$$
377,Warung Kopi Imah Babaturan Cabang Tamansari,"51a, Jalan Taman Sari, Bandung, 40132","https://www.google.com/maps?q=-6.8970565,107.6094185",Kuliner,Coffee Shop,,,,,,,,,$$
378,Warung Nasi Ampera,"28, Jalan Kebon Kawung , Pasirkaliki, Cicendo, Bandung","https://www.google.com/maps?q=-6.9123909,107.6011252",Kuliner,Restaurant,,,,,,,,,$$
379,Warung Nasi Tegal Cihampelas Jaya,"Jalan Cihampelas No. 51B, Coblong, Tamansari, Bandung, Jawa Barat, 40131","https://www.google.com/maps?q=-6.9029072,107.6042149",Kuliner,Restaurant,,,,,,,,,$$
380,Warung Steak Pasadena,"33, Jl. Sukamaju, Bandung","https://www.google.com/maps?q=-6.8895762,107.5990536",Kuliner,Restaurant,,,,,,,,,$$
381,Warunk Upnormal,"56A, Jl. Cihampelas, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.9022555,107.6044599",Kuliner,Restaurant,,,,,,,,,$$
382,Warunk Upnormal,"Jalan Cihampelas No.70, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9013525,107.6044453",Kuliner,Restaurant,,,,,,,,,$$
383,Wastu Nanda,"Jalan Cihampelas No.43, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9031227,107.6042184",Kuliner,Restaurant,,,,,,,,,$$
384,Wisata Kuliner Bandara Huseinsastranegara,"Jalan Pajajaran, Bandung, 40174","https://www.google.com/maps?q=-6.9040985,107.5794215",Kuliner,Restaurant,,,,,,,,,$$
385,Wonjo Korean Barbeque,"193, Jl. Setiabudh, bandung","https://www.google.com/maps?q=-6.8668806,107.5937278",Kuliner,Restaurant,,,,,,,,,$$
386,Woori Saudara,"Jalan Pajajaran, Bandung, 40173","https://www.google.com/maps?q=-6.9070001,107.5950604",Keuangan,Bank/ATM,,,,,,,,,$
387,Yellow Truck Coffee,"66, Jalan Garuda, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.9118683,107.5779293",Kuliner,Restaurant,,,,,,,,,$$
388,Yelow Truck Coffe,"Jalan Linggawastu No.11, Tamansari, Bandung Wetan, Kota Bandung, Jawa Barat 40116","https://www.google.com/maps?q=-6.9029278,107.6053089",Kuliner,Coffee Shop,,,,,,,,,$$
389,Yessika Roti,"395, Jl. Jendral Sudirman, Bandung","https://www.google.com/maps?q=-6.9192613,107.5906253",Kuliner,Bakery,,,,,,,,,$
390,Yomart,"Jl. Sariwangi, Sukawarna, Sukajadi, Bandung","https://www.google.com/maps?q=-6.8824811,107.5760189",Ritel,Minimarket,,,,,,,,,$
391,Yomart,"Jl. Ciumbuleuit, Hegarmanah, Cidadap, Bandung","https://www.google.com/maps?q=-6.8782562,107.6035876",Ritel,Minimarket,,,,,,,,,$
392,Yomart,Jl Tamansari,"https://www.google.com/maps?q=-6.9023158,107.607884",Ritel,Minimarket,,,,,,,,,$
393,Yoshinoya,40131,"https://www.google.com/maps?q=-6.8939186,107.6054344",Kuliner,Restaurant,,,,,,,,,$$
394,Yoss Coffe,"8B, Jl. Gardujati , Kb. Jeruk, Andir, Bandung, Jawa Barat","https://www.google.com/maps?q=-6.917344,107.5983109",Kuliner,Coffee Shop,,,,,,,,,$$
395,Zest Hotel,"16, Jalan Sukajadi, Bandung, 40161","https://www.google.com/maps?q=-6.8953346,107.5974404",Akomodasi,Hotel,,,,,,,,,$$$
396,Zodiak,"#54, Jl. Kebon Kawung, Pasir Kaliki, Cicendo, Bandung","https://www.google.com/maps?q=-6.9123077,107.5994831",Akomodasi,Hotel,,,,,,,,,$$$
397,Zodiak Hotel,"133, Jalan Prof. Dr. Sutami, Bandung, 40141","https://www.google.com/maps?q=-6.8792749,107.5838438",Akomodasi,Hotel,,,,,,,,,$$$
398,Zodiak Hotel,"50, Jalan Pasir Kaliki, Bandung, 40171","https://www.google.com/maps?q=-6.9120282,107.5980357",Akomodasi,Hotel,,,,,,,,,$$$
399,fajarphoria,"46, fajar raya estate, cimahi, 40513","https://www.google.com/maps?q=-6.872039,107.5609056",Kuliner,Coffee Shop,,,,,,,,,$$
400,Sari Ater Kamboti Bandung,,"https://www.google.com/maps?q=-6.8830236,107.5800241",Akomodasi,Hotel,,,,https://sariater-hotel.com/kamboti,,,,+62222011000,$$$
401,ATM BCA,,"https://www.google.com/maps?q=-6.9068275,107.595554",Keuangan,Bank/ATM,,,,,,,,,$
402,ATM BJB,,"https://www.google.com/maps?q=-6.8904878,107.5720307",Keuangan,Bank/ATM,,,,,,,,,$
403,ATM BJB SPBU Abdurahman Saleh,,"https://www.google.com/maps?q=-6.9068374,107.585839",Keuangan,Bank/ATM,,,,,,,,,$
404,ATM BNI,,"https://www.google.com/maps?q=-6.8904946,107.5720151",Keuangan,Bank/ATM,,,,,,,,,$
405,ATM CIMB NIAGA SPBU Abdurahman Saleh,,"https://www.google.com/maps?q=-6.9068368,107.5858913",Keuangan,Bank/ATM,,,,,,,,,$
406,ATM CIMB Niaga,,"https://www.google.com/maps?q=-6.8904829,107.5720435",Keuangan,Bank/ATM,,,,,,,,,$
407,ATM Mandiri,,"https://www.google.com/maps?q=-6.89048,107.5720603",Keuangan,Bank/ATM,,,,,,,,,$
408,Aldo,,"https://www.google.com/maps?q=-6.8890252,107.595769",Ritel,Ritel Umum,,,,,,,,,$$
409,Alfa Express,,"https://www.google.com/maps?q=-6.8431882,107.4974001",Ritel,Minimarket,,,,,,,,,$
410,Alfamart,,"https://www.google.com/maps?q=-6.8657497,107.574506",Ritel,Minimarket,,,,,,,,,$
411,BCA,,"https://www.google.com/maps?q=-6.9047002,107.6030939",Keuangan,Bank/ATM,,,,,,,,,$
412,BNI,,"https://www.google.com/maps?q=-6.86311,107.5950231",Keuangan,Bank/ATM,,,,,,,,,$
413,BP,,"https://www.google.com/maps?q=-6.8839109,107.6137973",Otomotif,SPBU,,,,,,,,,$$
414,BRI,,"https://www.google.com/maps?q=-6.8721205,107.594688",Keuangan,Bank/ATM,,,,,,,,,$
415,Bank BCA,,"https://www.google.com/maps?q=-6.9327047,107.5756835",Keuangan,Bank/ATM,,,,,,,,,$
416,Bank BJB,,"https://www.google.com/maps?q=-6.9072387,107.5838776",Keuangan,Bank/ATM,,,,,,,,,$
417,Bank Bukopin,,"https://www.google.com/maps?q=-6.8724969,107.5949346",Keuangan,Bank/ATM,,,,,,,,,$
418,Bank Central Asia,,"https://www.google.com/maps?q=-6.9080029,107.5818657",Keuangan,Bank/ATM,,,,,,,,,$
419,Bank Danamon,,"https://www.google.com/maps?q=-6.9326718,107.5757872",Keuangan,Bank/ATM,,,,,,,,,$
420,Bank Mandiri,,"https://www.google.com/maps?q=-6.8679155,107.5938618",Keuangan,Bank/ATM,,,,,,,,,$
421,Bank Muamalat,,"https://www.google.com/maps?q=-6.8844195,107.6137327",Keuangan,Bank/ATM,,,,,,,,,$
422,Bank Permata,,"https://www.google.com/maps?q=-6.8873686,107.5810974",Keuangan,Bank/ATM,,,,,,,,,$
423,Bank Rakyat Indonesia,,"https://www.google.com/maps?q=-6.8603153,107.5937226",Keuangan,Bank/ATM,,,,,,,,,$
424,Bank Syariah Indonesia,,"https://www.google.com/maps?q=-6.8646324,107.5924119",Keuangan,Bank/ATM,,,,,,,,,$
425,Burger King,,"https://www.google.com/maps?q=-6.8901094,107.596655",Kuliner,Restaurant,,,,,,,,,$$
426,CIMB Niaga,,"https://www.google.com/maps?q=-6.8879735,107.6116676",Keuangan,Bank/ATM,,,,,,,,,$
427,Cafe de Musee,,"https://www.google.com/maps?q=-6.8600609,107.59394",Kuliner,Coffee Shop,,,,,,,,+6285703007940,$$
428,Chatime,,"https://www.google.com/maps?q=-6.9062428,107.5978201",Kuliner,Coffee Shop,,,,,,,,,$$
429,China Construction Bank,,"https://www.google.com/maps?q=-6.9071472,107.587553",Keuangan,Bank/ATM,,,,,,,,,$
430,Cimb Niaga SPBU Garuda,,"https://www.google.com/maps?q=-6.9098956,107.578015",Keuangan,Bank/ATM,,,,,,,,,$
431,Circle K,,"https://www.google.com/maps?q=-6.8855637,107.6118223",Ritel,Minimarket,,,,,,,,,$
432,Circle K Ciumbuleuit,,"https://www.google.com/maps?q=-6.8747919,107.6044098",Ritel,Minimarket,,,,,,,,,$
433,Converse,,"https://www.google.com/maps?q=-6.8902938,107.5956021",Ritel,Ritel Umum,,,,,,,,,$$
434,Dorothy Perkins,,"https://www.google.com/maps?q=-6.8889122,107.5956681",Ritel,Ritel Umum,,,,,,,,,$$
435,FamilyMart,,"https://www.google.com/maps?q=-6.8851167,107.5812006",Ritel,Minimarket,,,,,,,,,$
436,Fore Coffee,,"https://www.google.com/maps?q=-6.8884167,107.5962458",Kuliner,Coffee Shop,,,,,,,,,$$
437,Gramedia,,"https://www.google.com/maps?q=-6.9151325,107.5937869",Ritel,Ritel Umum,,,,,,,,,$$
438,Griya,,"https://www.google.com/maps?q=-6.8718892,107.5945687",Ritel,Minimarket,,,,,,,,,$
439,Guess,,"https://www.google.com/maps?q=-6.8892254,107.5956872",Ritel,Ritel Umum,,,,,,,,,$$
440,H&M,,"https://www.google.com/maps?q=-6.8881386,107.5958546",Ritel,Ritel Umum,,,,,,,,,$$
441,HSBC,,"https://www.google.com/maps?q=-6.8783802,107.5964898",Keuangan,Bank/ATM,,,,,,,,,$
442,HokBen,,"https://www.google.com/maps?q=-6.8875601,107.555465",Kuliner,Restaurant,,,,,,,,,$$
443,Holland Bakery,,"https://www.google.com/maps?q=-6.8728714,107.5945218",Kuliner,Bakery,,,,,,,,,$
444,Hotel Harris,,"https://www.google.com/maps?q=-6.8806352,107.6040432",Akomodasi,Hotel,,,,,,,,,$$$
445,IKEA,,"https://www.google.com/maps?q=-6.9157442,107.5936563",Ritel,Ritel Umum,,,,,,,,,$$
446,Indomaret,,"https://www.google.com/maps?q=-6.8855838,107.5816217",Ritel,Minimarket,,,,,,,,,$
447,Indomaret UNPAR,,"https://www.google.com/maps?q=-6.8747283,107.6043886",Ritel,Minimarket,,,,,,,,,$
448,J.Co,,"https://www.google.com/maps?q=-6.9059507,107.597695",Kuliner,Restaurant,,,,,,,,,$$
449,KFC,,"https://www.google.com/maps?q=-6.8682162,107.5934603",Kuliner,Restaurant,,,,,,,,,$$
450,Kiehl's,,"https://www.google.com/maps?q=-6.8887789,107.5957562",Ritel,Ritel Umum,,,,,,,,,$$
451,Kimia Farma,,"https://www.google.com/maps?q=-6.8764897,107.5501789",Kesehatan,Apotek,,,,,,,,,$$
452,L'Occitane,,"https://www.google.com/maps?q=-6.8889561,107.595766",Ritel,Ritel Umum,,,,,,,,,$$
453,La Senza,,"https://www.google.com/maps?q=-6.8890914,107.5957714",Ritel,Ritel Umum,,,,,,,,,$$
454,Lacoste,,"https://www.google.com/maps?q=-6.8884095,107.5959163",Ritel,Ritel Umum,,,,,,,,,$$
455,Lawson,,"https://www.google.com/maps?q=-6.9069848,107.5915373",Ritel,Minimarket,,,,,,,,,$
456,Lotte Mart,,"https://www.google.com/maps?q=-6.8476583,107.4927505",Ritel,Minimarket,,,,,,,,,$
457,MAKO Cake and Bakery,,"https://www.google.com/maps?q=-6.9054573,107.5970335",Kuliner,Bakery,,,,,,,,,$
458,Mango,,"https://www.google.com/maps?q=-6.8892193,107.595776",Ritel,Ritel Umum,,,,,,,,,$$
459,Marks & Spencer,,"https://www.google.com/maps?q=-6.8901609,107.5954131",Ritel,Ritel Umum,,,,,,,,,$$
460,McDonald's,,"https://www.google.com/maps?q=-6.9061592,107.5972523",Kuliner,Restaurant,,,,,,,,,$$
461,Mie Gacoan,,"https://www.google.com/maps?q=-6.8698612,107.5359239",Kuliner,Restaurant,,,,,,,,,$$
462,Mr Roastman Experience,,"https://www.google.com/maps?q=-6.8732675,107.6052627",Kuliner,Restaurant,,,,https://mrroastman.com,,,,,$$
463,Nike,,"https://www.google.com/maps?q=-6.8897822,107.5958188",Ritel,Ritel Umum,,,,,,,,,$$
464,Panin Bank,,"https://www.google.com/maps?q=-6.9176787,107.5983489",Keuangan,Bank/ATM,,,,,,,,,$
465,Pertamina,,"https://www.google.com/maps?q=-6.9043778,107.6070345",Ritel,Minimarket,,,,,,,,,$
466,Pertashop,,"https://www.google.com/maps?q=-6.8567704,107.5930499",Otomotif,SPBU,,,,,,,,,$$
467,Posyandu,,"https://www.google.com/maps?q=-6.8774812,107.5788234",Kesehatan,Klinik,,,,,,,,,$$
468,Promod,,"https://www.google.com/maps?q=-6.8888962,107.595764",Ritel,Ritel Umum,,,,,,,,,$$
469,Pull & Bear,,"https://www.google.com/maps?q=-6.9152956,107.5947078",Ritel,Ritel Umum,,,,,,,,,$$
470,Puskesmas Cigugur Tengah,,"https://www.google.com/maps?q=-6.8873137,107.5483076",Kesehatan,Klinik,,,,,,,,,$$
471,Puskesmas Cijerah,,"https://www.google.com/maps?q=-6.9215509,107.566683",Kesehatan,Klinik,,,,,,,,,$$
472,Puskesmas Cipaku,,"https://www.google.com/maps?q=-6.8623457,107.6005058",Kesehatan,Klinik,,,,,,,,,$$
473,Puskesmas Pagarsih,,"https://www.google.com/maps?q=-6.9227492,107.5930739",Kesehatan,Klinik,,,,,,,,,$$
474,Puskesmas Sukawarna,,"https://www.google.com/maps?q=-6.8857624,107.5793322",Kesehatan,Klinik,,,,,,,,,$$
475,Rumah Makan Padang Sederhana,,"https://www.google.com/maps?q=-6.8830433,107.6004929",Kuliner,Restaurant,,,,,,,,,$$
476,Shell,,"https://www.google.com/maps?q=-6.9188563,107.5851533",Ritel,Minimarket,,,,,,,,,$
477,Shell Select,,"https://www.google.com/maps?q=-6.8571892,107.4879668",Ritel,Minimarket,,,,,,,,,$
478,Skechers,,"https://www.google.com/maps?q=-6.8893839,107.5962262",Ritel,Ritel Umum,,,,,,,,,$$
479,Starbucks,,"https://www.google.com/maps?q=-6.8733449,107.6050402",Kuliner,Coffee Shop,,,,,,,,,$$
480,Starbucks Reserve,,"https://www.google.com/maps?q=-6.8901104,107.5965612",Kuliner,Coffee Shop,,,,,,,,,$$
481,Stradivarius,,"https://www.google.com/maps?q=-6.8882303,107.5959119",Ritel,Ritel Umum,,,,,,,,,$$
482,Subway,,"https://www.google.com/maps?q=-6.8419494,107.4962172",Kuliner,Restaurant,,,,,,,,,$$
483,Super Indo,,"https://www.google.com/maps?q=-6.8858553,107.5544781",Ritel,Minimarket,,,,,,,,,$
484,TOMORO Coffee,,"https://www.google.com/maps?q=-6.8854024,107.6134807",Kuliner,Coffee Shop,,,,,,,,,$$
485,Timberland,,"https://www.google.com/maps?q=-6.8897864,107.5956915",Ritel,Ritel Umum,,,,,,,,,$$
486,Topshop,,"https://www.google.com/maps?q=-6.8883569,107.5957414",Ritel,Ritel Umum,,,,,,,,,$$
487,Tous les Jours,,"https://www.google.com/maps?q=-6.8906713,107.5962338",Kuliner,Coffee Shop,,,,,,,,,$$
488,UOB,,"https://www.google.com/maps?q=-6.9030226,107.5973926",Keuangan,Bank/ATM,,,,,,,,,$
489,UPTD Puskesmas Ledeng,,"https://www.google.com/maps?q=-6.8581465,107.5946274",Kesehatan,Klinik,,,,,,,,,$$
